STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TAVG,TMAX,TMIN
INTERNATIONAL,GH,62.5,5.605,-0.167,19951109.0,,82.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951118.0,,85.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951120.0,,85.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951203.0,,79.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951211.0,,81.0,,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19951217.0,,81.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951218.0,,84.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951222.0,,83.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951223.0,,80.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19951227.0,,80.0,90.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960104.0,,85.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960105.0,,82.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960111.0,,81.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960117.0,,84.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960120.0,,80.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960129.0,,81.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960202.0,,85.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960203.0,,86.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960205.0,,85.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960212.0,,85.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960221.0,,85.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960223.0,,82.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960224.0,,82.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960302.0,,83.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960309.0,,88.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960316.0,,82.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960317.0,,86.0,91.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960325.0,,82.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960326.0,,83.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960327.0,,84.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960331.0,,84.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960414.0,,87.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960424.0,,84.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960428.0,,80.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960510.0,0.0,81.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960512.0,0.0,84.0,89.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960514.0,0.08,84.0,90.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960515.0,0.0,80.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960516.0,1.89,78.0,86.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960518.0,,85.0,,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960519.0,,84.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960520.0,0.0,83.0,89.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960521.0,,79.0,82.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960523.0,0.0,81.0,86.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960524.0,0.35,78.0,86.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960525.0,1.18,80.0,87.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960526.0,0.0,81.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960530.0,0.35,76.0,84.0,71.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960531.0,0.01,76.0,81.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960601.0,0.02,80.0,87.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960602.0,0.0,81.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960604.0,0.04,78.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960608.0,0.16,76.0,,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960609.0,0.0,81.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960614.0,,80.0,85.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960615.0,,78.0,,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960616.0,,78.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960617.0,,82.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960618.0,,81.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960626.0,,78.0,85.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960627.0,0.02,77.0,,70.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960629.0,,79.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960703.0,0.79,77.0,83.0,68.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960704.0,0.02,76.0,84.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960705.0,0.0,78.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960706.0,0.59,78.0,84.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960707.0,,76.0,84.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960708.0,,78.0,84.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960709.0,,77.0,84.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960710.0,0.71,76.0,83.0,70.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960711.0,,77.0,82.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960712.0,0.0,78.0,83.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960713.0,0.0,77.0,82.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960714.0,0.16,77.0,82.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960715.0,0.31,78.0,82.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960716.0,0.0,78.0,82.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960717.0,0.0,77.0,80.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960718.0,0.04,77.0,81.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960719.0,0.04,78.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960720.0,0.0,77.0,81.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960721.0,0.0,77.0,82.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960722.0,0.0,78.0,82.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960723.0,0.0,77.0,83.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960724.0,0.0,78.0,82.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960725.0,,78.0,81.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960726.0,,79.0,83.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960727.0,,78.0,83.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960728.0,0.0,79.0,83.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960729.0,0.0,76.0,83.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960730.0,,78.0,84.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960731.0,,77.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960802.0,0.2,76.0,79.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960803.0,0.0,76.0,79.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960804.0,0.04,75.0,,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960805.0,0.24,76.0,,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960806.0,0.0,77.0,83.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960807.0,0.0,75.0,80.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960808.0,0.04,75.0,,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960809.0,0.02,75.0,80.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960810.0,0.0,75.0,80.0,71.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960811.0,0.0,77.0,83.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960812.0,,79.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960813.0,,77.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960814.0,,78.0,82.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960815.0,0.0,78.0,83.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960817.0,,76.0,80.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960818.0,,76.0,,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960819.0,0.04,77.0,84.0,71.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960820.0,0.0,76.0,81.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960821.0,0.0,77.0,84.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960822.0,0.0,79.0,84.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960823.0,0.0,78.0,,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960824.0,0.0,77.0,83.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960825.0,0.43,76.0,,71.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960827.0,0.0,77.0,,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960829.0,0.02,76.0,82.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960830.0,0.0,76.0,82.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960831.0,0.04,77.0,81.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960901.0,0.0,76.0,81.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960902.0,0.0,75.0,81.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960904.0,0.24,74.0,,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960905.0,0.02,74.0,81.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960907.0,0.0,79.0,,71.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960910.0,,76.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960911.0,,75.0,81.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960912.0,,76.0,82.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960913.0,,74.0,82.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960914.0,0.04,77.0,86.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960915.0,0.0,77.0,84.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960916.0,0.02,76.0,85.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19960919.0,0.0,77.0,85.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960920.0,0.0,77.0,85.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960922.0,,78.0,,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960925.0,0.0,77.0,81.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960928.0,,76.0,85.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960929.0,,80.0,86.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19960930.0,0.0,79.0,86.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961001.0,,78.0,,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961004.0,,81.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961005.0,,79.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961008.0,,79.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961009.0,,79.0,86.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961019.0,,80.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961022.0,,81.0,87.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961030.0,,83.0,90.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961031.0,,80.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961101.0,,81.0,91.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961104.0,,79.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961105.0,0.0,82.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961106.0,,83.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961107.0,0.0,82.0,91.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961108.0,,80.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961109.0,,82.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961110.0,,81.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961112.0,0.0,82.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961113.0,0.0,84.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961114.0,0.0,82.0,92.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961115.0,0.47,80.0,90.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961116.0,0.0,81.0,89.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961117.0,0.0,81.0,90.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961118.0,0.02,81.0,89.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961119.0,0.0,80.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961120.0,,82.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961121.0,0.0,82.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961122.0,0.0,81.0,88.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961123.0,0.0,82.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961124.0,0.0,82.0,89.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961125.0,0.0,83.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961126.0,0.0,81.0,,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961127.0,0.0,82.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961203.0,0.0,78.0,89.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961204.0,0.0,81.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961205.0,0.0,83.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961206.0,,81.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961207.0,0.0,79.0,,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961209.0,0.0,81.0,87.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961210.0,0.0,81.0,90.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961211.0,,83.0,90.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961213.0,0.0,80.0,91.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961214.0,0.0,81.0,89.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961216.0,0.0,81.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961217.0,0.0,82.0,90.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961218.0,0.0,80.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961219.0,0.0,81.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961220.0,0.0,81.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961221.0,0.0,80.0,88.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961225.0,0.0,81.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961226.0,0.0,81.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961227.0,0.0,83.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961229.0,0.0,82.0,92.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19961230.0,0.0,81.0,89.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19961231.0,,80.0,88.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970101.0,0.0,82.0,88.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970103.0,0.0,81.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970104.0,0.0,81.0,89.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970105.0,0.0,82.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970106.0,,84.0,,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970107.0,,82.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970108.0,0.0,81.0,89.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970109.0,,82.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970112.0,0.0,81.0,90.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970113.0,,80.0,,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970114.0,,81.0,,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970115.0,0.0,81.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970116.0,,81.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970117.0,,82.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970118.0,0.0,80.0,90.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970119.0,0.0,82.0,90.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970120.0,0.0,80.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970121.0,0.0,83.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970122.0,,83.0,91.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970123.0,,80.0,91.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970124.0,0.0,83.0,90.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970125.0,0.0,81.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970126.0,,82.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970127.0,0.0,83.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970128.0,,80.0,91.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970129.0,,81.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970130.0,0.12,80.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970201.0,0.0,80.0,93.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970202.0,0.0,79.0,90.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970204.0,0.0,81.0,91.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970205.0,0.0,82.0,92.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970206.0,,82.0,92.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970207.0,0.0,83.0,91.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970208.0,0.0,83.0,92.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970209.0,,83.0,92.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970210.0,,81.0,92.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970214.0,,85.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970215.0,0.0,81.0,92.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970216.0,0.0,82.0,92.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970217.0,0.0,82.0,92.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970218.0,,81.0,91.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970219.0,,83.0,,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970227.0,,83.0,92.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970228.0,0.0,84.0,92.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970301.0,,85.0,,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970302.0,1.38,75.0,89.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970303.0,0.0,82.0,90.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970304.0,0.0,84.0,93.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970305.0,,82.0,91.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970306.0,0.0,85.0,93.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970307.0,,82.0,92.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970308.0,0.0,84.0,90.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970309.0,,86.0,,80.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970310.0,,83.0,91.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970311.0,,87.0,,80.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970312.0,,86.0,92.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970314.0,,80.0,102.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970315.0,0.0,80.0,92.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970316.0,0.0,84.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970317.0,0.0,83.0,92.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970318.0,0.0,80.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970319.0,,82.0,89.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970320.0,0.0,80.0,89.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970321.0,0.16,82.0,,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970322.0,0.0,85.0,,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970323.0,,76.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970324.0,,80.0,87.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970325.0,0.0,81.0,89.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970326.0,0.02,75.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970327.0,1.54,80.0,,71.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970328.0,0.0,81.0,88.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970329.0,0.0,83.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970330.0,0.0,81.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970331.0,1.97,80.0,88.0,69.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970401.0,0.0,82.0,88.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970402.0,0.0,82.0,89.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970403.0,0.2,81.0,88.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970404.0,0.0,80.0,,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970405.0,0.0,80.0,91.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970406.0,,81.0,89.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970407.0,0.0,83.0,89.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970408.0,,83.0,89.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970409.0,0.0,82.0,89.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970410.0,0.0,84.0,90.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970411.0,,86.0,91.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970412.0,,78.0,82.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970413.0,,80.0,87.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970414.0,0.0,82.0,87.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970415.0,0.0,83.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970416.0,0.08,80.0,,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970417.0,0.0,80.0,88.0,75.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970418.0,0.0,83.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970419.0,0.0,82.0,89.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970420.0,,82.0,87.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970421.0,0.0,82.0,86.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970422.0,,80.0,90.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970423.0,2.48,80.0,88.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970424.0,0.0,81.0,89.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970425.0,0.0,83.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970426.0,0.0,84.0,90.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970427.0,0.35,82.0,90.0,74.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970428.0,0.0,79.0,,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970429.0,4.8,80.0,88.0,73.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970430.0,0.0,81.0,86.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970501.0,,79.0,83.0,77.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970502.0,,78.0,82.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970503.0,,80.0,88.0,72.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970504.0,0.31,80.0,87.0,71.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970505.0,0.0,81.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970506.0,0.0,83.0,89.0,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970507.0,0.0,82.0,88.0,
INTERNATIONAL,GH,62.5,5.605,-0.167,19970508.0,0.0,83.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970509.0,0.0,83.0,90.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970510.0,0.0,82.0,88.0,78.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970511.0,0.0,83.0,,76.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970512.0,0.16,82.0,89.0,79.0
INTERNATIONAL,GH,62.5,5.605,-0.167,19970513.0,0.0,83.0,90.0,76.0
